,Name,Time,Time_Range,ID,URL,Ingredients,steps,Tokens
2108,Pork in Sweet Mustard Marinade,20.0,0.0,5729,http://cooking.nytimes.com/recipes/5729-pork-in-sweet-mustard-marinade,"['yogurt', 'mustard', 'lemon juice', 'garlic', 'black pepper', 'pork tenderloin', 'salt']","Turn on broiler, if using. Combine yogurt and mustard in bowl large enough to hold pork. Squeeze in lemon juice; mince garlic, and add it and the pepper. Wash and dry pork, and cut into four pieces; marinade in mixture, turning to coat both sides well. Prepare stove-top grill, if using. Grill or broil pork about 8 to 10 minutes, turning once and basting with yogurt-mustard mixture before turning. Cook only until slightly pink inside. Season with salt, if desired. ","['use', 'hold', 'add', 'cut', 'marinad', 'turn', 'coat', 'prepar', 'use', 'turn', 'bast', 'turn', 'desir', 'pepper', 'lemon', 'mustard', 'pork', 'tenderloin', 'garlic', 'yogurt', 'black', 'salt', 'juic']"
2109,Troisgros Potatoes Gratin,0.0,0.0,10017,http://cooking.nytimes.com/recipes/10017-troisgros-potatoes-gratin,"['potatoes', 'milk', 'heavy cream', 'garlic', 'salt']","Slice each potato section into disks about a quarter-inch thick. Slice each disk in half widthwise. Do not wash. In a saucepan over medium-high heat, combine milk, cream, garlic and salt. Bring to a boil, add potatoes, reduce heat to medium and cook for about 10 to 15 minutes or until they are semifirm but not too soft. Remove with a slotted spoon and set aside. Over medium heat, reduce milk mixture to about a cup. Discard garlic. Arrange potatoes in individual gratin dishes. Evenly distribute milk mixture over them. Before serving, place under a broiler until potatoes are golden brown. ","['wash', 'reduc', 'remov', 'set', 'reduc', 'serv', 'potato', 'heavi', 'garlic', 'salt', 'milk', 'cream']"
2110,Fillet of Beef In Red Wine Sauce,0.0,0.0,10018,http://cooking.nytimes.com/recipes/10018-fillet-of-beef-in-red-wine-sauce,"['butter', 'shallots', 'beaujolais', 'bay leaf', 'thyme', 'tomato paste', 'round', 'salt', 'black pepper', 'pepper']","Season fillets with salt and pepper to taste. Place one tablespoon of butter in a saucepan over medium-high heat. When butter melts, add fillets and cook for 3 to 4 minutes a side, depending on desired doneness. Remove and keep warm. Remove half of fat from pan and add shallots. Cook over low heat for about 2 minutes. Add wine, bay leaf, thyme and tomato paste. Increase heat to medium high, and stir. Reduce liquid to about 1/3 cup. Strain sauce through a fine sieve into a small saucepan. Bring to a boil, remove from heat and stir in remaining butter. Place fillets on warm serving plates. Divide sauce over four portions. Sprinkle with freshly ground black pepper. ","['add', 'depend', 'keep', 'add', 'medium', 'sauc', 'remov', 'remain', 'fillet', 'sauc', 'butter', 'tomato', 'pepper', 'leaf', 'thyme', 'shallot', 'bay', 'past', 'black', 'beaujolai', 'salt', 'round']"
2111,Warm Fennel Slaw With Bacon,0.0,0.0,6907,http://cooking.nytimes.com/recipes/6907-warm-fennel-slaw-with-bacon,"['fennel bulbs', 'olive oil', 'bacon', 'dijon mustard', 'black pepper', 'chives', 'white wine', 'wine', 'vinegar', 'wine vinegar']","Trim the stems and leaves from the fennel bulbs. Chop and reserve two tablespoons of the leaves. Discard the stems. Quarter and shred the fennel bulbs by hand or on the fine slicing disk of a food processor. Put the fennel in a bowl. Heat one tablespoon of the oil in a heavy skillet, add the bacon and saute over medium heat until the bacon is golden. Pour the contents of the skillet through a strainer into a heatproof bowl. Spread the pieces of bacon on absorbent paper. Add the vinegar to the skillet and heat briefly, then stir in the mustard. Return the reserved bacon fat to the pan and add the remaining olive oil. Season to taste with pepper. Pour the dressing over the fennel, add the chopped leaves and the chives and serve at once. For convenience, the dressing and fennel can be prepared in advance. Wait until just before serving to reheat the dressing, then toss it with the fennel. ","['trim', 'leav', 'reserv', 'shred', 'slice', 'put', 'add', 'pour', 'spread', 'add', 'return', 'add', 'remain', 'tast', 'pour', 'add', 'serv', 'prepar', 'serv', 'reheat', 'vinegar', 'pepper', 'oil', 'mustard', 'bacon', 'dijon', 'oliv', 'fennel', 'black', 'chive', 'bulb', 'white', 'wine']"
2112,Asian Cabbage Slaw,0.0,0.0,6905,http://cooking.nytimes.com/recipes/6905-asian-cabbage-slaw,"['cabbage', 'scallions', 'ginger', 'sesame seeds', 'rice vinegar', 'soy sauce', 'sesame oil', 'coriander leaves', 'pepper flakes', 'red pepper', 'pepper']","Put the cabbage in a large bowl. Toss with the scallions and ginger. Put the sesame seeds in a dry skillet over medium-high heat and toast until golden, about three minutes. Remove from heat; set aside. Mix the vinegar, soy sauce and sesame oil together. Pour the dressing over the cabbage and toss gently. Add the coriander leaves and red pepper flakes and toss again. Transfer to a serving bowl and sprinkle with the toasted sesame seeds. The salad is ready to serve, but it can wait, at room temperature, an hour or two before serving. ","['put', 'put', 'remov', 'set', 'pour', 'add', 'transfer', 'serv', 'serv', 'wait', 'serv', 'vinegar', 'pepper', 'oil', 'ginger', 'scallion', 'sauc', 'seed', 'sesam', 'cabbag', 'flake', 'soy', 'leav', 'rice', 'coriand', 'red']"
2113,Moroccan Carrot Slaw,0.0,0.0,6906,http://cooking.nytimes.com/recipes/6906-moroccan-carrot-slaw,"['cumin seeds', 'lemon juice', 'cumin', 'olive oil', 'carrots', 'coriander leaves', 'salt', 'black pepper', 'pepper']","Toast the cumin seeds by putting them in a hot skillet over medium-high heat for about 30 seconds until they become fragrant. Remove from heat and put in a two-quart bowl. Add the lemon juice, ground cumin and oil. Mix well. Grate the carrots by putting them in the feed tube of a food processor and processing them through a shredding disk. (The reason for using baby carrots is one of convenience -- they come already peeled.) Alternatively, regular large carrots, peeled, can be used. Without a food processor, it's better to use large carrots and grate them by hand on a box grater. Add the grated carrots to the bowl and toss to coat well with the dressing. Season to taste with salt and pepper. Fold in coriander and marinate about 30 minutes at room temperature before serving. The salad can hold longer, but the coriander will turn dull green, so wait until the last minute before adding. ","['put', 'becom', 'remov', 'put', 'add', 'grate', 'put', 'process', 'peel', 'use', 'use', 'grate', 'add', 'coat', 'tast', 'marin', 'serv', 'hold', 'turn', 'ad', 'pepper', 'oil', 'lemon', 'oliv', 'cumin', 'seed', 'leav', 'black', 'carrot', 'salt', 'coriand', 'juic']"
2114,Lamb With Cherries And Couscous,30.0,0.0,12072,http://cooking.nytimes.com/recipes/12072-lamb-with-cherries-and-couscous,"['onion', 'olive oil', 'mushrooms', 'ginger', 'lemon', 'orange', 'wheat couscous', 'dried cherries', 'tomato paste', 'orange juice', 'pepper', 'lamb']","Chop whole onion. Heat large nonstick pan until very hot. Reduce heat to medium high; add oil, and cook onion until it begins to soften and brown. Meanwhile, clean, trim and slice mushrooms; add to onion as it cooks. Wash lamb and remove fat. Cut lamb into small cubes, add to onion and mushrooms as they cook, and stir to brown on all sides; remove from heat. Following package directions, bring water to boil for couscous. Coarsely grate ginger; finely grate lemon and orange rinds. Add grated ginger and rinds and couscous to boiling water; cover and remove from heat, and allow to sit until water is absorbed and couscous is tender, about 5 minutes. Stir the cherries, tomato paste and orange juice into the lamb; season with pepper; return to heat and cook through. Serve over couscous. ","['medium', 'add', 'cook', 'begin', 'soften', 'brown', 'add', 'onion', 'cook', 'remov', 'lamb', 'add', 'cook', 'brown', 'remov', 'follow', 'bring', 'boil', 'grate', 'grate', 'boil', 'remov', 'allow', 'sit', 'absorb', 'stir', 'tomato', 'past', 'pepper', 'oil', 'lemon', 'onion', 'mushroom', 'orang', 'couscou', 'oliv', 'ginger', 'dri', 'lamb', 'cherri', 'wheat', 'juic']"
2115,Spinach and Black Olives,15.0,0.0,12073,http://cooking.nytimes.com/recipes/12073-spinach-and-black-olives,"['spinach', 'garlic', 'black olives', 'pan spray', 'pepper flakes', 'salt']","Wash and trim tough stems from spinach. Mince garlic; pit olives. Heat small nonstick pot and spray lightly with pan spray; saute garlic for 30 seconds. Add spinach, olives and pepper flakes; cover and steam spinach for a few minutes, until wilted. Season with salt, and serve. ","['wilt', 'pepper', 'spinach', 'oliv', 'flake', 'spray', 'black', 'garlic', 'salt', 'pan']"
2116,Grilled Trout With Cucumber-Tomato Relish,0.0,0.0,7828,http://cooking.nytimes.com/recipes/7828-grilled-trout-with-cucumber-tomato-relish,"['cucumber', 'tomatoes', 'red onion', 'mint', 'lemon juice', 'yogurt', 'lemon', 'cumin seeds', 'coriander seeds', 'brook trout', 'olive oil', 'pepper flakes', 'red pepper', 'pepper', 'round', 'salt', 'black pepper']","To make the cucumber-tomato relish, combine in a bowl the cucumber, tomatoes, onions, mint, red pepper flakes, lemon juice, salt and pepper. Keep cool until served. To make the yogurt sauce, combine in a bowl the yogurt, lemon juice, lemon zest, cumin seeds, coriander seeds, salt and pepper. Keep cool until served. Brush the trout with olive oil. Season with salt and pepper. Grill the trout over charcoal (or broil) for 4 minutes a side. Serve each trout with relish on the side and the yogurt sauce. ","['make', 'keep', 'serv', 'make', 'keep', 'serv', 'grill', 'tomato', 'pepper', 'coriand', 'lemon', 'onion', 'oliv', 'brook', 'cumin', 'oil', 'round', 'cucumb', 'black', 'flake', 'salt', 'yogurt', 'trout', 'mint', 'seed', 'red', 'juic']"
2117,Seafood Fricassee,0.0,0.0,7825,http://cooking.nytimes.com/recipes/7825-seafood-fricassee,"['shallots', 'celery', 'shrimp', 'scallops', 'squid', 'red pepper', 'tomatoes', 'butter', 'lime leaf', 'chili pepper', 'parsley', 'white wine', 'wine', 'salt', 'pepper']","In a saucepan over medium heat, cook the shallots with the white wine for 2 minutes. Add the celery and cook for 1 minute, then the shrimp, and cook for another minute. Add the scallops and cook for 1 minute, stirring gently. Turn up heat to high, and add the squid, red pepper and tomato. Cook, stirring, for 30 seconds. Add the butter, kaffir lime leaf, chili and parsley, and salt and pepper to taste. Remove from the heat and set aside for 1 minute to allow flavors to meld. Distribute the fricassee into 4 warm serving bowls. Serve with toasted sourdough bread. ","['cook', 'add', 'add', 'stir', 'turn', 'high', 'add', 'add', 'kaffir', 'remov', 'set', 'allow', 'meld', 'distribut', 'serv', 'toast', 'celeri', 'tomato', 'pepper', 'leaf', 'shallot', 'squid', 'parsley', 'shrimp', 'scallop', 'butter', 'chili', 'wine', 'salt', 'white', 'red', 'lime']"
2118,Oven-Baked Porcini On a Bed of Potatoes,70.0,0.0,7998,http://cooking.nytimes.com/recipes/7998-oven-baked-porcini-on-a-bed-of-potatoes,"['porcini mushrooms', 'olive oil', 'potatoes', 'garlic', 'kosher salt', 'pepper', 'oregano', 'parsley']","Preheat the oven to 350 degrees. Remove the porcini stems from their caps. Shave the dirt from the stems with a small, sharp knife until you reach the clean flesh. Wipe the caps clean using a damp paper towel. Working in two batches, place the stems in a food processor and pulse until coarsely chopped. Brush 1/2 teaspoon of olive oil on the bottom of an 8-by-11-inch shallow baking dish. Arrange the potatoes in the dish in a slightly overlapping layer. Sprinkle 1 clove of garlic evenly over the potatoes and season with 1 teaspoon of salt and pepper. Place the stems in an even layer over the potatoes. Sprinkle the remaining garlic and the oregano evenly over the stems. Season with 1 teaspoon of salt and pepper and drizzle with 2 tablespoons of olive oil. Arrange the caps over the stems, season with 1/2 teaspoon of salt and pepper and drizzle with 2 tablespoons of olive oil. Bake for 20 minutes. Cover with aluminum foil and continue baking until the porcini and the potatoes are tender when pierced with a small knife, about 30 minutes longer. Sprinkle the parsley over the top and serve immediately. ","['preheat', 'remov', 'stem', 'shave', 'reach', 'clean', 'use', 'work', 'place', 'chop', 'bake', 'arrang', 'overlap', 'place', 'sprinkl', 'remain', 'arrang', 'continu', 'bake', 'pierc', 'sprinkl', 'serv', 'pepper', 'oil', 'mushroom', 'potato', 'oliv', 'parsley', 'kosher', 'garlic', 'oregano', 'porcini', 'salt']"
2119,Stir-Fried Watercress With Chilies and Sesame Oil,10.0,0.0,5745,http://cooking.nytimes.com/recipes/5745-stir-fried-watercress-with-chilies-and-sesame-oil,"['watercress', 'canola oil', 'garlic', 'jalapenos', 'sesame oil', 'soy sauce']","Bring a large pot of water to a boil. Lightly salt the water, add the watercress and blanch for 30 seconds. Quickly drain and rinse under cold running water. Pat the watercress dry. Heat the canola oil in a large heavy skillet or wok over medium-high heat. Add the garlic and jalapenos and saute until fragrant, stirring constantly, about 30 seconds. Add the watercress and stir for 1 minute. Place in a bowl and toss with the sesame oil and soy sauce. Divide among 4 plates and serve immediately. ","['bring', 'salt', 'add', 'pat', 'add', 'stir', 'add', 'serv', 'oil', 'canola', 'jalapeno', 'sauc', 'sesam', 'soy', 'garlic', 'watercress']"
2120,Grilled Salmon With Sorrel Pesto,20.0,0.0,5746,http://cooking.nytimes.com/recipes/5746-grilled-salmon-with-sorrel-pesto,"['olive oil', 'leaves', 'sorrel', 'sorrel leaves', 'garlic', 'garlic, peeled', 'salt', 'kosher salt', 'kosher salt,', 'ground pepper', 'round', 'pepper', 'parsley', 'italian parsley', 'tea', 'salmon steaks', 'steak', 'salmon']","Preheat a grill. Bring a large pot of water to a boil. Reserve 4 sorrel leaves and blanch the rest in the water for 5 seconds. Drain and refresh under cold running water. Drain well and place in a mini food processor or a blender with the parsley, garlic, olive oil and salt. Process until smooth, stopping to scrape down the sides of the jar. Grill the salmon steaks until just cooked through, about 5 minutes per side. Season with salt and pepper to taste. Cut the reserved sorrel leaves across into thin strips. Divide the salmon steaks among 4 plates, top with a dollop of pesto and sprinkle with the sorrel strips. Serve immediately. ","['preheat', 'bring', 'blanch', 'stop', 'scrape', 'grill', 'steak', 'cook', 'cut', 'reserv', 'leav', 'divid', 'salt,', 'pepper', 'sorrel', 'peel', 'steak', 'tea', 'oliv', 'parsley', 'round', 'kosher', 'salmon', 'oil', 'leav', 'garlic', 'italian', 'salt', 'garlic,', 'ground']"
2121,"Watercress Salad With Shaved Beets, Walnuts and Roquefort",5.0,0.0,5748,http://cooking.nytimes.com/recipes/5748-watercress-salad-with-shaved-beets-walnuts-and-roquefort,"['orange juice', 'lemon juice', 'olive oil', 'kosher salt', 'pepper', 'watercress', 'beets', 'walnut pieces', 'roquefort']","In a bowl, whisk together the orange juice, lemon juice, olive oil, salt and pepper. Place the watercress in a large bowl and toss with the dressing. Add the beets and walnuts. Divide among 4 plates and sprinkle with the Roquefort. Serve immediately. ","['place', 'add', 'pepper', 'oil', 'lemon', 'orang', 'oliv', 'piec', 'roquefort', 'walnut', 'kosher', 'beet', 'watercress', 'salt', 'juic']"
